200,5.02602
201,5.14328
202,5.26054
203,5.37781
204,5.49507
205,5.61233
206,5.35065
207,5.08897
208,4.8273
209,4.56562
210,4.30394
211,4.04226
212,3.78059
213,3.51891
214,3.25723
215,2.99555
216,2.73387
217,2.4722
218,2.21052
219,1.94884
220,1.68716
221,1.42549
222,1.16381
223,0.90213
224,0.640452
225,0.378774
226,0.117096
227,-0.144582
228,-0.40626
229,-0.667937
230,-0.929615
231,-1.19129
232,-1.45297
233,-1.71465
234,-1.97633
235,-2.238
236,-2.49968
237,-2.76136
238,-3.02304
239,-3.28472
240,-3.54639
241,-3.80807
242,-4.06975
243,-4.33143
244,-4.5931
245,-4.85478
246,-5.11646
247,-3.71778
248,-2.31909
249,-0.920407
250,0.478278
251,1.87696
252,3.27565
253,4.67433
254,6.07302
255,7.4717
256,8.87038
257,10.2691
258,11.6678
259,13.0664
260,14.4651
261,15.8638
262,17.2625
263,18.6612
264,20.0599
265,21.4585
266,22.8572
267,24.2559
268,25.6546
269,27.0533
270,28.452
271,29.8506
272,31.2493
273,32.648
274,34.0467
275,35.4454
276,36.8441
277,38.2428
278,39.6414
279,41.0401
280,42.4388
281,43.8375
282,45.2362
283,46.6349
284,48.0335
285,49.4322
286,50.8309
287,52.2296
288,51.1691
289,50.1086
290,49.0481
291,47.9876
292,46.927
293,45.8665
294,44.806
295,43.7455
296,42.685
297,41.6245
298,40.564
299,39.5035
300,38.443
301,37.3824
302,36.3219
303,35.2614
304,34.2009
305,33.1404
306,32.0799
307,31.0194
308,29.9589
309,28.8984
310,27.8379
311,26.7773
312,25.7168
313,24.6563
314,23.5958
315,22.5353
316,21.4748
317,20.4143
318,19.3538
319,18.2933
320,17.2327
321,16.1722
322,15.1117
323,14.0512
324,12.9907
325,11.9302
326,10.8697
327,9.80917
328,8.74866
329,8.40371
330,8.05876
331,7.71382
332,7.36887
333,7.02392
334,6.67897
335,6.33403
336,5.98908
337,5.64413
338,5.29918
339,4.95424
340,4.60929
341,4.26434
342,3.91939
343,3.57445
344,3.2295
345,2.88455
346,2.5396
347,2.19466
348,1.84971
349,1.50476
350,1.15981
351,0.814866
352,0.469919
353,0.124971
354,-0.219977
355,-0.564924
356,-0.909872
357,-1.25482
358,-1.59977
359,-1.94471
360,-2.28966
361,-2.63461
362,-2.97956
363,-3.3245
364,-3.66945
365,-4.0144
366,-4.35935
367,-4.70429
368,-5.04924
369,-5.39419
370,-5.2794
371,-5.16462
372,-5.04983
373,-4.93505
374,-4.82026
375,-4.70548
376,-4.59069
377,-4.4759
378,-4.36112
379,-4.24633
380,-4.13155
381,-4.01676
382,-3.90197
383,-3.78719
384,-3.6724
385,-3.55762
386,-3.44283
387,-3.32805
388,-3.21326
389,-3.09847
390,-2.98369
391,-2.8689
392,-2.75412
393,-2.63933
394,-2.52455
395,-2.40976
396,-2.29497
397,-2.18019
398,-2.0654
399,-1.95062
400,-1.83583
401,-1.72105
402,-1.60626
403,-1.49147
404,-1.37669
405,-1.2619
406,-1.14712
407,-1.03233
408,-0.917545
409,-0.802759
410,-0.687973
411,-1.03947
412,-1.39097
413,-1.74247
414,-2.09398
415,-2.44548
416,-2.79698
417,-3.14848
418,-3.49998
419,-3.85148
420,-4.20298
421,-4.55448
422,-4.90598
423,-5.25748
424,-5.60898
425,-5.96048
426,-6.31198
427,-6.66348
428,-7.01498
429,-7.36649
430,-7.71799
431,-8.06949
432,-8.42099
433,-8.77249
434,-9.12399
435,-9.47549
436,-9.82699
437,-10.1785
438,-10.53
439,-10.8815
440,-11.233
441,-11.5845
442,-11.936
443,-12.2875
444,-12.639
445,-12.9905
446,-13.342
447,-13.6935
448,-14.045
449,-14.3965
450,-14.748
451,-15.0995
452,-14.7495
453,-14.3995
454,-14.0495
455,-13.6995
456,-13.3495
457,-12.9995
458,-12.6495
459,-12.2994
460,-11.9494
461,-11.5994
462,-11.2494
463,-10.8994
464,-10.5494
465,-10.1994
466,-9.8494
467,-9.4994
468,-9.14939
469,-8.79938
470,-8.44938
471,-8.09937
472,-7.74936
473,-7.39936
474,-7.04935
475,-6.69934
476,-6.34934
477,-5.99933
478,-5.64933
479,-5.29932
480,-4.94931
481,-4.59931
482,-4.2493
483,-3.89929
484,-3.54929
485,-3.19928
486,-2.84927
487,-2.49927
488,-2.14926
489,-1.79925
490,-1.44925
491,-1.09924
492,-0.749235
493,-5.1762
494,-9.60317
495,-14.0301
496,-18.4571
497,-22.8841
498,-27.3111
499,-31.738
500,-36.165
